pdf_name,listenname,typ,beschreibung,code_raw,code_norm
"DeQS_PM-GEBH_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_Sectio","OPS","","sekundär","sekundär"
"DeQS_PM-GEBH_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_Sectio","OPS","","n.n.bez)","n.n.bez)"
"DeQS_PM-GEBH_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_sekundaereSectio","OPS","Sectio (sekundär)","5740.1%","5740.1%"
"DeQS_PM-GEBH_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_sekundaereSectio","OPS","Sectio (sekundär)","5741.1%","5741.1%"
"DeQS_PM-GEBH_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_sekundaereSectio","OPS","Sectio (sekundär)","5741.3%","5741.3%"
"DeQS_PM-GEBH_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_sekundaereSectio","OPS","Sectio (sekundär)","5741.5%","5741.5%"
"DeQS_PM-GEBH_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_sekundaereSectio","OPS","Sectio (sekundär)","5742.1%","5742.1%"
"DeQS_PM-GEBH_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_sekundaereSectio","OPS","Sectio (sekundär)","5749.11%","5749.11%"
"DeQS_PM-GEBH_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_sonstigeSectio","OPS","Sectio (sonstige)","5740.y%","5740.y%"
"DeQS_PM-GEBH_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_sonstigeSectio","OPS","Sectio (sonstige)","5741.x%","5741.x%"
"DeQS_PM-GEBH_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_sonstigeSectio","OPS","Sectio (sonstige)","5741.y%","5741.y%"
"DeQS_PM-GEBH_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_sonstigeSectio","OPS","Sectio (sonstige)","5742.y%","5742.y%"
"DeQS_PM-GEBH_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_sonstigeSectio","OPS","Sectio (sonstige)","5749.0%","5749.0%"
"DeQS_PM-GEBH_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_sonstigeSectio","OPS","Sectio (sonstige)","5749.x%","5749.x%"
"DeQS_PM-GEBH_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","OPS_sonstigeSectio","OPS","Sectio (sonstige)","5749.y%","5749.y%"
"DeQS_PM-NEO_EJ-2025_QIDB-RR-P_V02_2024-03-21.pdf","ICD_NEO_Fetaltod","ICD","Fetaltod","P95%","P95%"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_4MRGN","ICD","4MRGN-Kodierung","U81.50","U81.50"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_4MRGN","ICD","4MRGN-Kodierung","U81.40","U81.40"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_4MRGN","ICD","4MRGN-Kodierung","U81.41","U81.41"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_4MRGN","ICD","4MRGN-Kodierung","U81.44","U81.44"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_4MRGN","ICD","4MRGN-Kodierung","U81.48","U81.48"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_4MRGN","ICD","4MRGN-Kodierung","U81.51","U81.51"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_4MRGN","ICD","4MRGN-Kodierung","U81.43","U81.43"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_4MRGN","ICD","4MRGN-Kodierung","U81.45","U81.45"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_4MRGN","ICD","4MRGN-Kodierung","U81.42","U81.42"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_4MRGN","ICD","4MRGN-Kodierung","U81.47","U81.47"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_4MRGN","ICD","4MRGN-Kodierung","U81.46","U81.46"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","B20","B20"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","B21","B21"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","B22","B22"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","B23.0","B23.0"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","B23.8","B23.8"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","B24","B24"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D80.0","D80.0"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D80.1","D80.1"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D80.2","D80.2"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D80.3","D80.3"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D80.4","D80.4"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D80.5","D80.5"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D80.6","D80.6"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D80.7","D80.7"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D80.8","D80.8"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D80.9","D80.9"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D81.0","D81.0"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D81.1","D81.1"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D81.2","D81.2"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D81.3","D81.3"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D81.4","D81.4"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D81.5","D81.5"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D81.6","D81.6"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D81.7","D81.7"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D81.8","D81.8"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D81.9","D81.9"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D82.0","D82.0"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D82.1","D82.1"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D82.2","D82.2"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D82.3","D82.3"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D82.4","D82.4"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D82.8","D82.8"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D82.9","D82.9"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D83.0","D83.0"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D83.1","D83.1"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D83.2","D83.2"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D83.8","D83.8"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D83.9","D83.9"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D84.0","D84.0"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D84.1","D84.1"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D84.8","D84.8"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D84.9","D84.9"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D89.0","D89.0"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D89.1","D89.1"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D89.2","D89.2"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D89.3","D89.3"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D89.8","D89.8"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","D89.9","D89.9"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","N18.5","N18.5"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.20","T21.20"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.21","T21.21"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.22","T21.22"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.23","T21.23"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.24","T21.24"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.25","T21.25"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.29","T21.29"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.30","T21.30"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.31","T21.31"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.32","T21.32"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.33","T21.33"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.34","T21.34"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.35","T21.35"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.39","T21.39"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.60","T21.60"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.61","T21.61"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.62","T21.62"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.63","T21.63"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.64","T21.64"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.65","T21.65"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.69","T21.69"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.70","T21.70"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.71","T21.71"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.72","T21.72"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.73","T21.73"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.74","T21.74"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.75","T21.75"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.79","T21.79"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.80","T21.80"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.81","T21.81"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.82","T21.82"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.83","T21.83"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.84","T21.84"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.85","T21.85"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.89","T21.89"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.90","T21.90"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.91","T21.91"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.92","T21.92"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.93","T21.93"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.94","T21.94"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.95","T21.95"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T21.99","T21.99"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.20","T22.20"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.21","T22.21"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.22","T22.22"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.23","T22.23"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.30","T22.30"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.31","T22.31"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.32","T22.32"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.33","T22.33"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.60","T22.60"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.61","T22.61"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.62","T22.62"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.63","T22.63"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.70","T22.70"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.71","T22.71"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.72","T22.72"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.73","T22.73"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.80","T22.80"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.81","T22.81"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.82","T22.82"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.83","T22.83"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.90","T22.90"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.91","T22.91"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.92","T22.92"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T22.93","T22.93"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T23.20","T23.20"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T23.21","T23.21"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T23.3","T23.3"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T23.60","T23.60"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T23.61","T23.61"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T23.7","T23.7"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T24.20","T24.20"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T24.21","T24.21"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T24.3","T24.3"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T24.60","T24.60"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T24.61","T24.61"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T24.7","T24.7"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T25.20","T25.20"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T25.21","T25.21"
"DeQS_WI-NI-A_EJ-2025_QIDB-RR-P_V01_2024-02-23.pdf","ICD_WI_FU_Ausschluss","ICD","ICD-Ausschlüsse","T25.3","T25.3"
